chrom,TSS,gene_id,Gene name,Gene description,UTR5LEN_log10zscore,CDSLEN_log10zscore,INTRONLEN_log10zscore,UTR3LEN_log10zscore,UTR5GC,CDSGC,UTR3GC,ORFEXONDENSITY
11,60906584,ENSG00000110107,PRPF19,pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896],0.2783564089133478,0.1648403518437894,0.0090057263552699,-0.1039429787075065,0.7090000000000001,0.5489999999999999,0.557,10.7
11,60914184,ENSG00000110108,TMEM109,transmembrane protein 109 [Source:HGNC Symbol;Acc:HGNC:28771],0.6931106814335766,-0.8155933978175542,-0.2611155785390195,0.4373915917050722,0.551,0.62,0.542,4.13
11,6259853,ENSG00000110148,CCKBR,cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571],-2.554779988549772,0.2076683348204684,-0.1195472698816064,0.0432502646662521,1.0,0.625,0.491,2.59
11,6440986,ENSG00000110169,HPX,hemopexin [Source:HGNC Symbol;Acc:HGNC:5171],-0.1652234772903044,0.0514510965903753,-0.1960991540008161,-0.6034392980142567,0.574,0.5579999999999999,0.512,7.27
11,6473930,ENSG00000110171,TRIM3,tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064],0.680652379156689,0.7007287795338205,0.2204127014672036,-0.130028176179109,0.6409999999999999,0.604,0.5820000000000001,4.95
11,90223048,ENSG00000110172,CHORDC1,cysteine and histidine rich domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14525],0.7053229383828638,-0.4018784735592204,0.1564952171884218,0.4242301415631559,0.598,0.402,0.296,11.17
11,72192139,ENSG00000110195,FOLR1,folate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3791],0.7420022170904833,-0.741098332986979,-0.4308589735554041,-0.7510939311186485,0.59,0.5670000000000001,0.5,5.22
11,72112694,ENSG00000110200,ANAPC15,anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531],-0.7309116185599586,-1.153173639966599,-0.5604885815758867,-0.5175858284148622,0.5479999999999999,0.496,0.4379999999999999,7.07
11,72114848,ENSG00000110203,FOLR3,folate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3795],-1.1279742097916716,-0.8062864989500191,-0.5798892212197514,-1.1161621827801451,0.609,0.593,0.441,5.47
11,94128873,ENSG00000110218,PANX1,pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599],0.6663300648046063,-0.0540589709300579,0.5488865996326828,0.3633007640409464,0.758,0.487,0.396,3.93
11,73308275,ENSG00000110237,ARHGEF17,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726],0.607247428807559,2.0859314597394687,0.5705504828597682,0.4502172536697467,0.737,0.639,0.5479999999999999,3.4
11,116791878,ENSG00000110243,APOA5,apolipoprotein A5 [Source:HGNC Symbol;Acc:HGNC:17288],-0.3767596980462659,-0.2583145460461529,-1.029998908631086,0.1725377049390797,0.6,0.6409999999999999,0.547,2.74
11,116823303,ENSG00000110244,APOA4,apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602],-0.0842743441096848,-0.1512001858717979,-1.0248670944700944,-0.588073227717916,0.591,0.62,0.551,2.53
11,116829906,ENSG00000110245,APOC3,apolipoprotein C3 [Source:HGNC Symbol;Acc:HGNC:610],-0.4806951340424532,-1.8126659046778184,-0.6886278498852678,-0.5282205704390555,0.6940000000000001,0.607,0.569,8.62
11,117328149,ENSG00000110274,CEP164,centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182],0.0600750361519283,1.612046854001017,0.7409767151929758,0.3619304051630526,0.544,0.57,0.551,7.13
11,10541186,ENSG00000110315,RNF141,ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159],0.0470652001315278,-0.8944194864443813,0.2662182202879174,0.9049817941911806,0.608,0.447,0.342,7.3
11,101915021,ENSG00000110318,CEP126,centrosomal protein 126 [Source:HGNC Symbol;Acc:HGNC:29264],0.4462988580242758,1.2540542686251224,0.7367840348330156,0.9317456147323308,0.6890000000000001,0.375,0.38,3.29
11,10808925,ENSG00000110321,EIF4G2,eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297],0.8405528437093075,0.96557519423576,-0.2738403534264797,0.1798181448444386,0.499,0.445,0.3389999999999999,7.78
11,117986393,ENSG00000110324,IL10RA,interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964],-0.0577532100041349,0.3595656548255346,-0.0663139266713254,0.6201855460579508,0.792,0.5770000000000001,0.53,4.05
11,11622001,ENSG00000110328,GALNT18,polypeptide N-acetylgalactosaminyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:30488],0.7083386871702132,0.4232233120389652,1.3538368504365192,-0.3492557111722884,0.65,0.573,0.429,6.08
11,102347213,ENSG00000110330,BIRC2,baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590],1.595935361569931,0.4499311689296413,0.2940038556690519,-0.0555124248913809,0.357,0.401,0.312,4.33
11,118359633,ENSG00000110344,UBE4A,ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499],-0.3855187405700653,1.1959837369564557,0.3803772587261461,0.8259314244968416,0.556,0.455,0.357,5.94
11,118791149,ENSG00000110367,DDX6,DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747],0.6247119632942347,0.1102744464991514,0.4219023602305475,1.0520469629902651,0.421,0.435,0.386,8.35
11,118956297,ENSG00000110375,UPK2,uroplakin 2 [Source:HGNC Symbol;Acc:HGNC:12579],-0.8311376857653645,-1.1994730043787725,-0.958973010048559,-0.2504626798998993,0.657,0.591,0.5920000000000001,9.14
11,119206353,ENSG00000110395,CBL,Cbl proto-oncogene [Source:HGNC Symbol;Acc:HGNC:1541],0.0470652001315278,0.9665793747863184,0.79392239070727,1.382397268577966,0.81,0.51,0.435,5.92
11,119729199,ENSG00000110400,NECTIN1,nectin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:9706],0.8655484314601897,0.2085463589224804,0.6377069000917714,0.9794729410992878,0.7829999999999999,0.608,0.5770000000000001,3.88
11,33257395,ENSG00000110422,HIPK3,homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915],0.5198733107562639,1.3665967504271908,0.8002339053716393,0.9376015230229964,0.718,0.436,0.311,4.41
11,33542275,ENSG00000110427,KIAA1549L,KIAA1549 like [Source:HGNC Symbol;Acc:HGNC:24836],0.194533187158694,1.9371193525042327,0.9110652907031084,1.2107604508444867,0.506,0.54,0.418,3.62
11,33774519,ENSG00000110429,FBXO3,F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582],-1.222809351151068,0.0768359680707998,0.3503276195014272,0.2944787201855152,0.737,0.444,0.315,7.85
11,34916649,ENSG00000110435,PDHX,pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350],-0.2803190846990215,0.1612095458987287,0.7261593926649487,0.201047471490197,0.679,0.477,0.305,7.37
11,35419553,ENSG00000110436,SLC1A2,solute carrier family 1 member 2 [Source:HGNC Symbol;Acc:HGNC:10940],0.4754730447531075,0.3469431824096169,1.0204960763180444,1.456042329285989,0.728,0.506,0.382,6.43
11,36289423,ENSG00000110442,COMMD9,COMM domain containing 9 [Source:HGNC Symbol;Acc:HGNC:25014],-1.2952168873444283,-1.101466958825356,0.023064447050956,0.7416361508041613,0.529,0.534,0.4629999999999999,10.2
11,60952175,ENSG00000110446,SLC15A3,solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068],0.3574901760550957,0.3658331074014393,-0.0264884018615316,-0.6956614304907022,0.675,0.648,0.519,4.61
11,61102488,ENSG00000110448,CD5,CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685],0.1442015673432605,0.1456692493642507,0.2099710667980639,0.5396274428306757,0.6629999999999999,0.598,0.55,6.78
11,44066484,ENSG00000110455,ACCS,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989],0.7405760677885463,0.1584800481695291,0.0624084243534828,-0.1203853261133508,0.647,0.568,0.483,9.4
11,62270157,ENSG00000110484,SCGB2A2,secretoglobin family 2A member 2 [Source:HGNC Symbol;Acc:HGNC:7050],-0.5016236310898202,-1.7742550681753075,-1.2817595122289829,0.2513572983063208,0.627,0.424,0.369,5.59
11,46381668,ENSG00000110492,MDK,midkine (neurite growth-promoting factor 2) [Source:HGNC Symbol;Acc:HGNC:6972],0.077006362495446,-1.4196909750669997,-1.2048532828001837,0.1465435193210833,0.78,0.6579999999999999,0.561,6.45
11,46594016,ENSG00000110497,AMBRA1,autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990],0.7172986806309489,1.4562450584827076,1.100793507173749,0.3312833646496839,0.4029999999999999,0.574,0.5479999999999999,4.38
11,47270135,ENSG00000110514,MADD,MAP kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766],0.1366648736457747,1.775482576393013,0.581646173680101,0.2502161363536394,0.5820000000000001,0.53,0.578,7.13
11,47565598,ENSG00000110536,PTPMT1,"protein tyrosine phosphatase, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:26965]",-1.1279742097916716,-1.0763345755474203,-0.3779875246044199,-0.6772575203781371,0.909,0.591,0.4,6.68
11,63939001,ENSG00000110583,NAA40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25845]",-0.1652234772903044,-0.8592474710594961,0.0370881873262657,0.8406182913028015,0.693,0.529,0.508,11.38
11,3057417,ENSG00000110619,CARS,cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493],-0.3944036357054117,0.8448328304969062,0.5768586427061905,-0.5175858284148622,0.657,0.5329999999999999,0.4639999999999999,9.31
11,2902281,ENSG00000110628,SLC22A18,solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964],0.7348383503239394,-0.0658278644332407,0.1876163903261066,-1.2111212180329614,0.675,0.66,0.531,7.92
11,2377313,ENSG00000110651,CD81,CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701],-2.141054374776653,-0.6621176395492464,-0.1228207111889422,-1.2007764357106978,0.8,0.584,0.7,11.07
11,107858786,ENSG00000110660,SLC35F2,solute carrier family 35 member F2 [Source:HGNC Symbol;Acc:HGNC:23615],0.7217304582947568,-0.2349863195581421,0.6558463526562998,0.5579211891092154,0.58,0.488,0.445,7.18
11,2301917,ENSG00000110665,C11orf21,chromosome 11 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:13231],-0.5810117282767866,-1.2422825959402417,-0.5729525368897892,0.1863464625542847,0.5770000000000001,0.633,0.57,7.55
11,107591272,ENSG00000110675,ELMOD1,ELMO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25334],0.4323551316594698,-0.3936432737952529,0.7022108468633672,0.5447408420190925,0.672,0.424,0.391,11.1
11,14972350,ENSG00000110680,CALCA,calcitonin related polypeptide alpha [Source:HGNC Symbol;Acc:HGNC:1437],-0.0682255697408895,-1.5576970143076596,-0.6203970029505528,-0.2957413591345219,0.706,0.573,0.466,7.14
11,16607726,ENSG00000110693,SOX6,SRY-box 6 [Source:HGNC Symbol;Acc:HGNC:16421],-0.4218509544738805,0.8442836743586132,1.4386240044837972,-0.8426703173096974,0.441,0.4970000000000001,0.426,6.08
11,16738657,ENSG00000110696,C11orf58,chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990],0.6549565270528138,-1.2069301125030376,0.0671766548900963,0.3705469203990771,0.606,0.435,0.312,9.19
11,67505362,ENSG00000110697,PITPNM1,phosphatidylinositol transfer protein membrane associated 1 [Source:HGNC Symbol;Acc:HGNC:9003],0.333141437637869,1.3961680286720444,-0.1479420198592749,-0.356841500999732,0.804,0.643,0.623,6.2
11,67483025,ENSG00000110711,AIP,aryl hydrocarbon receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:358],-0.0682255697408895,-0.403255881742417,-0.2796839570815154,-0.7993869266244414,0.619,0.609,0.573,6.1
11,3797553,ENSG00000110713,NUP98,nucleoporin 98 [Source:HGNC Symbol;Acc:HGNC:8068],0.7202567253206983,1.9103568378525584,0.8956380892347393,0.3834201487209983,0.682,0.474,0.456,5.91
11,68030691,ENSG00000110717,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715],-0.1292262312911589,-1.0208904591076848,-0.3914210602670742,-1.1906402318242393,0.626,0.629,0.706,9.62
11,68039044,ENSG00000110719,TCIRG1,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]",-0.1292262312911589,0.8453817643587659,-0.15597347017558,-0.9871318390819056,0.7959999999999999,0.649,0.632,7.69
11,68121387,ENSG00000110721,CHKA,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937],-0.9964685247685704,0.0345926375750245,0.6608779026979057,0.3750232983160658,0.852,0.511,0.513,8.83
11,108593643,ENSG00000110723,EXPH5,exophilin 5 [Source:HGNC Symbol;Acc:HGNC:30578],-0.1063419154747927,2.039636596458103,0.7315962222067199,1.024408492254666,0.4320000000000001,0.424,0.387,1.01
11,18322132,ENSG00000110756,HPS5,"HPS5, biogenesis of lysosomal organelles complex 2 subunit 2 [Source:HGNC Symbol;Acc:HGNC:17022]",0.4621788445347365,1.2641673321054123,0.4395105373875675,0.2159426831916728,0.514,0.439,0.397,6.54
11,18322566,ENSG00000110768,GTF2H1,general transcription factor IIH subunit 1 [Source:HGNC Symbol;Acc:HGNC:4655],1.0058409369710142,0.281174355360495,0.466855596592805,-0.1575412607625428,0.588,0.41,0.346,8.59
11,111379274,ENSG00000110777,POU2AF1,POU class 2 associating factor 1 [Source:HGNC Symbol;Acc:HGNC:9211],0.846596461627744,-0.7481886431145844,0.2440837392085228,0.6649296708993574,0.643,0.634,0.496,6.55
11,18791626,ENSG00000110786,PTPN5,"protein tyrosine phosphatase, non-receptor type 5 [Source:HGNC Symbol;Acc:HGNC:9657]",0.7348383503239394,0.3229546556771969,0.6278155492340434,0.3169832422711263,0.682,0.603,0.5670000000000001,8.33
12,6124669,ENSG00000110799,VWF,von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726],0.4108316806871333,2.502857548828022,1.0479026079903233,-0.673656225018738,0.588,0.585,0.589,6.08
12,121888821,ENSG00000110801,PSMD9,"proteasome 26S subunit, non-ATPase 9 [Source:HGNC Symbol;Acc:HGNC:9567]",-0.0273599646117288,-0.9386843733397184,0.2871714304479288,0.6591382667293783,0.69,0.589,0.481,9.05
12,6828413,ENSG00000110811,P3H3,prolyl 3-hydroxylase 3 [Source:HGNC Symbol;Acc:HGNC:19318],-0.908294084897303,0.6835233983702197,-0.1743027660679621,-0.1601187526036405,0.71,0.6609999999999999,0.5920000000000001,6.84
12,27524205,ENSG00000110841,PPFIBP1,PPFIA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9249],0.4710733245690416,1.1111692722638524,1.0438306597649545,0.8102403329539017,0.505,0.45,0.391,8.98
12,49623560,ENSG00000110844,PRPF40B,pre-mRNA processing factor 40 homolog B [Source:HGNC Symbol;Acc:HGNC:25031],0.1015646419168034,0.9402259462665286,0.1207294709806656,-0.0629119924013616,0.787,0.586,0.541,9.81
12,9760900,ENSG00000110848,CD69,CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694],-0.3030561335807548,-1.0922739327380349,-0.2859802803283892,0.3114508479993306,0.407,0.43,0.3229999999999999,8.45
12,107761136,ENSG00000110851,PRDM4,PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348],0.7752787352145492,0.8013165776409014,0.2431533609837252,0.462723835988529,0.715,0.481,0.418,4.6
12,9869353,ENSG00000110852,CLEC2B,C-type lectin domain family 2 member B [Source:HGNC Symbol;Acc:HGNC:2053],1.2145452027934294,-1.4854081067718974,0.0586347305645671,-0.2661696332207716,0.369,0.362,0.335,9.03
12,120529154,ENSG00000110871,COQ5,"coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]",-0.7309116185599586,-0.4171074573736706,0.2480233039406822,-0.0249785321860728,0.537,0.5,0.418,7.19
12,108633805,ENSG00000110876,SELPLG,selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722],0.1840873633807835,-0.0445052653093282,-0.2392478023982736,-0.4049296190979045,0.5539999999999999,0.604,0.629,1.56
12,108731517,ENSG00000110880,CORO1C,coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254],-0.6184250357997993,0.2303142244884486,0.5783476814920087,0.7303337805844655,0.49,0.4920000000000001,0.4270000000000001,7.01
12,50057595,ENSG00000110881,ASIC1,acid sensing ion channel subunit 1 [Source:HGNC Symbol;Acc:HGNC:100],0.6647180251449903,0.3469431824096169,0.2053875421619363,0.6530230788806453,0.784,0.5770000000000001,0.5479999999999999,6.43
12,108880098,ENSG00000110887,DAO,D-amino acid oxidase [Source:HGNC Symbol;Acc:HGNC:2671],0.2692445830030039,-0.3399839760092635,0.150222953623405,-0.0269574313457354,0.603,0.551,0.465,9.7
12,30754950,ENSG00000110888,CAPRIN2,caprin family member 2 [Source:HGNC Symbol;Acc:HGNC:21259],1.0802127259784535,1.2019039682804988,0.4604520887119617,-0.2160969881226861,0.51,0.4429999999999999,0.375,5.29
12,30926747,ENSG00000110900,TSPAN11,tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795],-0.5016236310898202,-0.7678803245799182,0.6514642870330467,-0.4134112826456506,0.6609999999999999,0.601,0.568,9.31
12,109477299,ENSG00000110906,KCTD10,potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236],0.47327709761862,-0.4768802528300529,0.2539811736859724,0.8562589987940802,0.642,0.542,0.469,7.51
12,51026383,ENSG00000110911,SLC11A2,solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908],0.3757867197143582,0.3806032428622383,0.4351425979577726,-0.1653137219225222,0.46,0.483,0.384,9.12
12,120687154,ENSG00000110917,MLEC,malectin [Source:HGNC Symbol;Acc:HGNC:28973],0.7319494029380618,-0.5686721051208111,-0.1960495385132508,1.1545604955484374,0.72,0.562,0.476,5.74
12,109573793,ENSG00000110921,MVK,mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530],-0.3512032485606604,-0.1592345457474824,0.1959501179646393,0.1264914623028999,0.625,0.594,0.595,8.49
12,51083595,ENSG00000110925,CSRNP2,cysteine and serine rich nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16006],0.5054245678464445,0.2770081073660269,0.1191286813110257,0.7830805253070799,0.732,0.556,0.414,2.46
12,121296708,ENSG00000110931,CAMKK2,calcium/calmodulin dependent protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:1470],1.1406400587640952,0.3759563444300011,0.5864094110597418,0.866924989159773,0.532,0.6,0.49,9.15
12,51324125,ENSG00000110934,BIN2,bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053],-4.437445877045682,0.2886415000201269,0.4641986006973151,-0.0758559903712883,0.0,0.525,0.43,7.32
12,56338883,ENSG00000110944,IL23A,interleukin 23 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15488],0.1590048610396528,-1.1603797992196672,-1.369467315573673,-0.2823831854999823,0.506,0.57,0.395,7.1
12,56645983,ENSG00000110955,ATP5B,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:830]",-0.1409940091202573,0.2363471347064134,-0.3304020953952892,-0.6630045833064119,0.648,0.513,0.417,6.34
12,56688283,ENSG00000110958,PTGES3,prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049],0.7560856785353955,-1.3653901618576547,0.2237514360299959,0.3781332152467832,0.659,0.366,0.347,16.53
12,33439818,ENSG00000110975,SYT10,synaptotagmin 10 [Source:HGNC Symbol;Acc:HGNC:19266],0.5054245678464445,0.2233864475666268,0.6300861939244282,0.7930744905183901,0.636,0.447,0.306,4.48
12,122021983,ENSG00000110987,BCL7A,BCL tumor suppressor 7A [Source:HGNC Symbol;Acc:HGNC:1004],1.8651138703811216,-0.8904661357930463,0.4143958209276298,0.8462353455932216,0.546,0.5589999999999999,0.523,8.73
12,122526935,ENSG00000111011,RSRC2,arginine and serine rich coiled-coil 2 [Source:HGNC Symbol;Acc:HGNC:30559],0.0643515266622226,-0.0339683777113542,0.1663629561580299,0.6797309562918038,0.6509999999999999,0.4320000000000001,0.39,7.74
12,57767077,ENSG00000111012,CYP27B1,cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606],0.2903003449406047,0.1819551669377026,-0.7182125644740093,0.2035608559646815,0.562,0.627,0.4429999999999999,5.94
12,80707633,ENSG00000111046,MYF6,myogenic factor 6 [Source:HGNC Symbol;Acc:HGNC:7566],0.324807375329913,-0.8212083491749542,-1.3523003565231446,-0.0210439499243426,0.441,0.569,0.366,4.15
12,80716911,ENSG00000111049,MYF5,myogenic factor 5 [Source:HGNC Symbol;Acc:HGNC:7565],0.0894074076984439,-0.7499670278181384,-0.9946613316960324,0.0749898676695653,0.664,0.564,0.262,3.94
12,80937706,ENSG00000111052,LIN7A,"lin-7 homolog A, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17787]",0.2692445830030039,-0.8767194616761288,0.9724698207644314,1.143859661613706,0.601,0.491,0.341,7.2
12,52949120,ENSG00000111057,KRT18,keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430],0.2903003449406047,-0.0434478849496698,-0.7180383801407716,-1.1161621827801451,0.767,0.5820000000000001,0.525,5.46
12,81078078,ENSG00000111058,ACSS3,acyl-CoA synthetase short-chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723],1.1990950232109263,0.586775933207563,1.0667390676823003,1.2383108391719495,0.511,0.48,0.3229999999999999,7.84
12,53050064,ENSG00000111077,TNS2,tensin 2 [Source:HGNC Symbol;Acc:HGNC:19737],0.2442688283995185,1.5737801467073331,-0.1017725175453344,-0.046155975883601,0.579,0.622,0.575,6.86
12,57459790,ENSG00000111087,GLI1,GLI family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4317],-0.2372090852036302,1.2405884980626831,-0.1887222289828682,-0.494449598010316,0.7140000000000001,0.591,0.4579999999999999,3.33
12,62935149,ENSG00000111110,PPM1H,"protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]",0.5137222846097985,0.1970874660098137,1.2696363888318734,1.071264708369027,0.777,0.552,0.449,6.53
